"geolocation_lat","geolocation_lng","customer_id","customer_city","customer_state","order_status","order_purchase_timestamp","order_approved_at","order_estimated_delivery_date","order_delivered_carrier_date","order_delivered_customer_date","payment_type","payment_value","payment_sequential","payment_installments"
-23.62132791250133,-46.67118132875167,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.61811241663616,-46.6750202608457,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.62436957048693,-46.66718445755782,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.6196198440187,-46.67331857216226,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.617920822518126,-46.67546115579047,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.615269627531887,-46.67863398903572,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-23.621778062727213,-46.67058037177562,"38f1fb4bd44289ca591479b76905cdbf",sao paulo,SP,delivered,"2018-01-02 09:45:15","2018-01-02 09:54:22","2018-01-18 00:00:00","2018-01-02 17:19:20","2018-01-04 12:41:45",credit_card,262.94,1,5
-19.870118049590708,-45.00569489878337,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87297416780869,-44.97923501859129,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87318112406263,-44.990340333790336,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.878368279958003,-44.981914413222896,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.880249736068404,-44.98538198949911,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.880101239131506,-44.98394407347573,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86944707111461,-44.99798611469963,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.85735789708752,-44.99521575626162,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87248416034896,-44.98569762106321,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.883395419802504,-44.986198667578456,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8729042966578,-44.99282189629021,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.887494788459747,-44.99742786417766,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86976908952011,-44.991016515208194,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.868286134088084,-44.96850029842417,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86615786778889,-44.98714560261042,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.860560018522172,-45.00116731287333,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88601402758247,-44.98495781282263,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88187821134157,-44.97161266127234,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.869442653314277,-44.99296328667391,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8821974927672,-44.9736772046775,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87638320637469,-44.97888055051351,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.871011186424692,-44.99562520961606,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.874552428859666,-44.985491050526285,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.877289353446468,-44.97120805050725,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.876682329845487,-44.98282357347152,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.868067309747637,-44.98964812544202,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88425583645028,-44.9690561826881,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87982921545844,-44.97967696291467,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88863962922504,-44.9695269495666,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87665083354768,-44.9722270585091,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.865949359707056,-44.99903778997621,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.881886654013528,-45.00054036172345,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87255994734535,-44.98164537032999,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.872929206763885,-44.98073148332919,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86121260027373,-44.98761263854118,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86974279867374,-44.97015933490719,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87324889410253,-44.98664189214389,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88470255812431,-44.98475814119802,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87896383443034,-44.9833401314642,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88470255812431,-44.98475814119802,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87882329363944,-44.99023568808551,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.876970341072717,-44.99372705424826,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.879707113072957,-44.98819751530301,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.869781707213967,-44.97363743109419,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8644085,-45.00948600000001,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.873498355109657,-44.99933886576681,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87565478863637,-44.99409154202807,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86628770185598,-44.97865972666014,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87523783300853,-44.981567684056685,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.882491473894067,-44.98425491602798,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.856770715807716,-44.99464704633302,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87523270501852,-44.97603810365314,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.873962070671105,-44.98614430788211,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8796275506262,-44.98776435499581,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.824682087827625,-44.96109096742728,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.881886654013528,-45.00054036172345,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.882026,-44.99498924999999,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.877244774139385,-44.99882072421315,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88176054944737,-44.97145244246562,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87688742846184,-44.9837392904563,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8761885505135,-44.97888055051351,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.868357263148205,-44.9798200175581,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.870328801141618,-45.00260818916927,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88425583645028,-44.9690561826881,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88758527521956,-44.96916055043911,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.85986625380927,-44.9848620111456,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87064133892661,-45.0068873859419,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.876637503316385,-44.98732947549991,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86740433082679,-44.9753997570958,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.856891357078744,-44.98137467893702,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87596780095778,-44.98279303159407,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.875656720778306,-44.98400473401529,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.881021900317723,-44.98894184229021,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.880249736068404,-44.98538198949911,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87638320637469,-44.97888055051351,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87859017738749,-44.97464253754104,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.89077259705548,-44.92887536706903,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.870575545122,-45.00324205029677,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.875211499363644,-44.992614462953725,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.867978109753672,-44.97660060635046,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87698893362534,-44.97550612913791,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88470255812431,-44.98475814119802,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86906641333219,-45.00598717276676,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87256121823968,-45.0050446715811,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.8790551547182,-44.97762951860299,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.870958389078996,-45.01014944081359,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.881199030624405,-44.984884387066,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.883111718214277,-44.97460211695992,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.882463585685063,-44.974737958691534,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.87248630835595,-44.98236537253661,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.877206730988583,-44.983632889699,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86327568974435,-44.98198896302412,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.874552428859666,-44.985491050526285,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.876657084098607,-44.98145266831566,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.86151203882116,-44.99718354838314,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.874869804503508,-44.98585385659003,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
-19.88038703877584,-44.971346659900384,"855f0b8c477c57d9c5d0210c260459a5",nova serrana,MG,delivered,"2017-11-27 14:18:56","2017-11-27 14:32:59","2017-12-21 00:00:00","2017-11-28 23:05:59","2017-12-14 17:58:44",credit_card,155.73,1,2
